text;classificacao
RT  EducacaoMinas: Exposições, caminhadas e oficinas animam férias no Museu de História Natural. Acesse e saiba como participar: https://t.…;1
RT  Vpcrlqtfd: Sei que a escola é o que fará de nós pessoas de sucesso, mas acho que também exige mt de nós, é gnd massacre psicológico;1
São mais de 200 vagas disponíveis para candidatos de todos os níveis de ensino. https://t.co/IasuCHX7TI;1
RT  iuripohl: Contratação de professores começa nesta terça-feira em Juiz de Fora https://t.co/YPBUiZqrsO  TimBeta;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/hVUKyzk4FA;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/PVSTnkw1gp https://t.co/NpNM97V4yW;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/MyRia0T2sw https://t.co/LqJTR7V5ir;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/djaGXT6ToG https://t.co/ykPUQQY22W;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/zfmxI1O2RF https://t.co/hL55xp94Px;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/Gw62w9lt71 https://t.co/C5ihb9Z2zR;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/RBO4FNNhIS;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/uGdsjAgIlJ;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/FRABcAjIBJ;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/jLvqrYk71X;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/t3WCDRVp65 https://t.co/dvAzL85pJ9;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo: Unidades são em Uberlândia, Ituiutaba e…… https://t.co/T9s7hlB79J;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/2RooWlAG6u  OperaçãoBetaLab https://t.co/X3ahin2Dsc;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/7cZoCuqfZQ https://t.co/RVttUYKyXU;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/TPhK5VC0gc;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/FCCYc8tSD2 https://t.co/OdELTsTlIw;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/8YRcYCwGoV https://t.co/d9jBy3Vpxh;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/LC510z7c9j https://t.co/jdySm1mSqv;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/S54Kw0TMuZ https://t.co/4hRBcKOdCQ;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/LKLhPiTTai https://t.co/xT5rihcdkC;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/K08vOGsftF;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo  https://t.co/i9nslzO7VB;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo  https://t.co/oFw98B4REl;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/3X9kktUK8d;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/yKGERRkjZS;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/PWJetHxFjb;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/U11zAhqhYD;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/FeywcnFrtV https://t.co/nYGHOj7DhC;1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/FIteCQiYIY https://t.co/pwEEHygp0w;1
RT  RadioAlvorada: Lei que pune aluno que depredar escola é sancionada pelo governador de Minas.  PainelAlvorada;1
O Coren-MG lança hoje o seu Programa de Educação Permanente. Faça já cursos e palestras grátis com certificação.… https://t.co/QyXmyUWHft;1
Processo seletivo Prefeitura de Nova Serrana MG 2017: Edital abre vagas na Educação https://t.co/Kjv0MTMrdP;1
Processo seletivo Prefeitura de Nova Serrana MG 2017: Edital abre vagas na Educação: Entre… https://t.co/ufZzUCyjhw;1
Chamada para designação na Educação de MG 03/01/2017. https://t.co/K81xpTMwuL;1
Alunos desocupam colégio da UFJF para não afetar conclusão do 3º ano https://t.co/n1YGGYnhOq;1
Professores da UFJF e do IF Sudeste decidem pelo fim da greve  https://t.co/hRcpBYVEvQ;1
RT  RafaelC23516587: Professores da UFJF e do IF Sudeste decidem pelo fim da greve  https://t.co/hRcpBYVEvQ;1
RT  RafaelC23516587: Alunos desocupam colégio da UFJF para não afetar conclusão do 3º ano https://t.co/n1YGGYnhOq;1
Processo de designação de professores estaduais em Minas será feito pela internet https://t.co/O6hSNoGHjD;1
Processo de designação de professores estaduais em Minas será feito pela internet https://t.co/kbHq4u8YEF https://t.co/0pkpIUH91B;1
 beta  betalab  mg Processo de designação de professores estaduais em Minas será feito pela…… https://t.co/woAklZQp79;1
RT  diariopopularRS: Hospital Escola da  UFPel inaugura amanhã, 17h, Contêiner Data Center, que armazena e protege dados da Instituição htt…;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/VN62Nm8lqO  TimBeta;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/13YCB1qASU;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/8JLrKjstm9 https://t.co/3C2YUHN30J;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/K8H4CzCDia;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/LxPYOLjT9d;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/xgcJ0MBnOL  OperaçãoBetaLab https://t.co/XqYAe9eYtp;1
Secretaria de Educação de Formiga abre novo processo seletivo: Interessados podem se inscrever pela internet até as… https://t.co/nDiEaBGiVk;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/WBjehJ8v3W https://t.co/x9GrDB43x5;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/sPCdDSWeBf  noticias;1
Secretaria de Educação de Formiga abre novo processo seletivo  https://t.co/GliuBVk37W;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/Bs3MTS0zYB https://t.co/QEtnrpx3Hn;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/tsJQmc4ZQD Siga  TeleVansBH https://t.co/SwEWvDGdt7;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/OwQdfiEJX3 Siga  TeleVansBH https://t.co/2Al1DjIqhL;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/hrZxa9pj59 https://t.co/rzxggtOUkS;1
"New post: ""Secretaria de Educação de Formiga abre novo processo seletivo"" https://t.co/usavULkXs8";1
Secretaria de Educação de Formiga abre novo processo seletivo  https://t.co/WjfLf0N6PS;1
  Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/OtP9FR3dTr  OperacaoBetaLab  Sigodevolta;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/4J2zEYlnPx  SomosTodosDilma  Raynniere  BuyRaynniereOnItunes;1
Secretaria de Educação de Formiga abre novo processo seletivo  G1 https://t.co/6ZcHwo9W1x;1
São mais de 200 vagas disponíveis para candidatos de todos os níveis de ensino https://t.co/7I1WXXsglQ;1
 beta  betalab  mg Passou em 2º lugar: Morador de rua estudou só na praça e agora é… https://t.co/fF7KFpGqbN… https://t.co/Fk2W3rguNX;1
 Detran-MG realiza ações de educação de  trânsito durante mês de fevereiro https://t.co/8QbrKKPlXV https://t.co/q78mVNrEr6;1
 Detran-MG realiza ações de educação de  trânsito durante mês de fevereiro https://t.co/nGAYGaX4lG https://t.co/loT1aobFa6;1
 Detran-MG realiza ações de educação de  trânsito durante mês de fevereiro https://t.co/VzTbKAuWdt https://t.co/PlZi8gei6Z;1
 Educação: Uaitec investe para que Minas Gerais se torne referência em Tecnologia da Informação: https://t.co/FG01c9VDFq;1
A Polícia Civil de Minas Gerais realiza ações de educação de trânsito em BH, incentivando motoristas e pedestres... https://t.co/YZc95xUcWL;1
A Polícia Civil, por meio do Departamento de Trânsito de Minas Gerais (Detran-MG), realiza ações de educação de... https://t.co/1PgNDJvpfE;1
APAE de Pará de Minas reiniciará transporte de alunos, após prefeitura liberar o abastecimento dos veículos https://t.co/3XvQr9FjPq;1
APAE de Pará de Minas reiniciará transporte de alunos, após prefeitura liberar o abastecimento dos veículos https://t.co/gMOQN9pg9C;1
APAE de Pará de Minas reiniciará transporte de alunos, após prefeitura liberar o abastecimento dos veículos https://t.co/tnD1S40cpZ;1
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/2NaDeeCeYZ https://t.co/MFfIyicK3M;1
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/3Wz5zfZ5gl https://t.co/QB8Q5C4f38;1
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/5yAjOGdY2B https://t.co/nZURqSw68j;1
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/dT08yBiOZP https://t.co/mAFHNbAbl0;1
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/IczHVYuTAR https://t.co/8JwcdRMZ7o;1
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/it1SeAQrO8 https://t.co/fs9hC2gJmb;1
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/VWHfgFgYTv https://t.co/F5CstT10L5;1
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/wL4ww6Yz5x https://t.co/R2Kut2jzGO;1
Detran-MG realiza ações de educação de trânsito no mês de carnaval https://t.co/e5uvGW6iZG;1
Detran-MG realiza ações de educação de trânsito no mês de Carnaval https://t.co/JfDtzseEBM https://t.co/mipZzvFydn;1
em_com:  Detran-MG realiza ações de educação de  trânsito durante mês de fevereiro https://t.co/jtYenc5MX6 https://t.co/1jaDZLkrpV  timbe…;1
Gestores da Educação de Ouro Preto- MG definem atuação para 2017 https://t.co/2tbjJdaBSd;1
Gestores da Educação de Ouro Preto- MG definem atuação para 2017 https://t.co/mExlWjgWeh;1
Nutricionista dá dicas de lanches saudáveis e simples para as crianças levarem à escola - G1 Grande Minas - MG... https://t.co/tyV2WuwvZy;1
Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/9g81RnDZQD https://t.co/xeoN7V5dHV;1
Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/eXhwBmxEfe https://t.co/S8iTIJNeT9;1
Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/jJbbOoMr9S https://t.co/ZSyJQpjzRx;1
Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/kNILKzMu17 https://t.co/XTvg62Hi5Z;1
Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/wYF9oZvV3v https://t.co/nxdZQghrCP;1
Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/XXX4wzta9H https://t.co/fbjEA8Jh3T;1
Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/XXX4wzta9H https://t.co/lLF2Y1I3fG;1
Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/YLN6bfKroB https://t.co/EPRxJalzgH;1
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/2kVugGWIwt https://t.co/A7umifiihP;1
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/4CH6jPqYm5 https://t.co/rYXE53OplG;1
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/d2fYdCrup6 https://t.co/8YVCP1VVrs;1
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/gBE8ztp4DD https://t.co/l6e6zzqFwG;1
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/k3qEhyznty https://t.co/RsZitWLdJV;1
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/k3qEhyznty https://t.co/T8ed07sFlx;1
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/quSts0addZ https://t.co/wg02JnoTLM;1
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/RZUu2O54Er https://t.co/WqF7edKVlb;1
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/xj6gOa4Q8m https://t.co/HbGMXv7rGT;1
Processo seletivo CEFET MG 2017 é divulgado para Professor https://t.co/m3jjQCB3QO;1
Processo seletivo CEFET MG 2017 é divulgado para Professor: O Centro Federal de Educação… https://t.co/qs8ruib5E9;1
"RT  CFMV_oficial: “Precisamos levar a sério a educação brasileira"", afirma o presidente do CFMV, Benedito Fortes de Arruda. Leia mais: http…";1
RT  educarmelhor: Designação para rede estadual preocupa funcionários de Juiz de Fora https://t.co/vkQbhBC7DV https://t.co/4a3fFLbdmN;1
RT  zezeperrella: Amanhã acontecerá a solenidade de entrega de ônibus escolares destinados ao atendimento das demandas da educação do estad…;1
Secretaria Municipal de Educação contrata profissionais para o ano letivo e garante que processo cumpriu a lei https://t.co/awV1SejbW2;1
Secretaria Municipal de Educação contrata profissionais para o ano letivo e garante que processo cumpriu a lei https://t.co/mJPyAUqg2S;1
Secretaria Municipal de Educação contrata profissionais para o ano letivo e garante que processo cumpriu a lei https://t.co/pafQNomivD;1
Secretaria Municipal de Educação contrata profissionais para o ano letivo e garante que processo cumpriu a lei https://t.co/UnBYuxrY4q;1
  MinasGerais recebe auxílio da Força Nacional do  SUS para casos de  febreamarela https://t.co/8xoRYidoZc… https://t.co/LOpKgMJUod;1
 EBC Rio distribui vacinas contra febre amarela a municípios na divisa com Minas https://t.co/m2ShBsB1Tr;1
 Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela - https://t.co/jXkN5IWJnz https://t.co/m8iqeuyNhR;1
 SUS Vacinas oferecidas gratuitamente pelo  SUS reforçam proteção contra  FebreAmarela https://t.co/bBWvHfQ4R7 ☺ https://t.co/VpMGd9xmnT;1
  Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/GsvLQ5K5ll  OperacaoBetaLab  Sigodevolta;1
  Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/c7DM9VisXJ  OperacaoBetaLab  Sigodevolta;1
  Em Montes Claros, mutirão realiza vacinação contra a febre amarela https://t.co/G88fcNguVS  OperacaoBetaLab  Sigodevolta;1
  Januária recebe 50 mil doses da vacina após morte por febre amarela https://t.co/H909KwjFq7  OperacaoBetaLab  Sigodevolta;1
  Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/S6N07q9oQo  OperacaoBetaLab  Sigodevo…;1
  Prevenção à febre amarela é reforçada após morte de macacos em Prata https://t.co/bdlLQ1WnY2  OperacaoBetaLab  Sigodevolta;1
  Prevenção contra febre amarela é reforçada na zona rural do Sul de MG https://t.co/j6xRjt2HfV  OperacaoBetaLab  Sigodevolta;1
  Secretaria anuncia mais profissionais para vacinar contra febre amarela https://t.co/SUHNu8meNv  OperacaoBetaLab  Sigodevo…;1
  Vacinação contra febre amarela é ampliada em Coronel Fabriciano https://t.co/z9GuHRwlHE  OperacaoBetaLab  Sigodevolta;1
. minsaude enviou equipe da Força Nacional do SUS p/ auxiliar no atendimento aos pacientes com suspeitas de febre amarela em MG.  ColetivaMS;1
A Secretaria de Estado de Saúde apresentou na manhã de hoje (26) um planejamento para a aç...… https://t.co/XozEvYe27k;1
A Secretaria de Estado de Saúde apresentou na manhã desta quinta-feira um planejamento para… https://t.co/TPucgXRb3A https://t.co/2ljAUw1DWJ;1
Agricultores são vacinados contra a febre amarela no ES e em MG  https://t.co/0kDSvCh67V;1
Agricultores são vacinados contra a febre amarela no ES e em MG  https://t.co/AiHKInDgnR;1
Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/1QLO4b0JW0 https://t.co/2o7wV59qHE;1
